reading_time,reading_weekday,reading_hour,reading_minute,location_id,location_name,facility_name,count,capacity,pct_full,is_closed,observed_at,observed_lag_min
2026-08-31T10:24:03.663,Mon,10,24,11610,Climbing Cave,Operations,0,15,0.0,false,2026-08-31T11:16:47,52.7
2026-08-31T10:24:04.603,Mon,10,24,6142,Combative Arts Room,Operations,0,11,0.0,false,2026-08-31T11:16:47,52.7
2026-08-31T10:24:05.603,Mon,10,24,6131,MP3,Operations,0,20,0.0,false,2026-08-31T11:16:47,52.7
2026-08-31T10:24:06.743,Mon,10,24,6132,MP4,Operations,0,26,0.0,false,2026-08-31T11:16:47,52.7
2026-08-31T09:23:00.263,Mon,9,23,11622,Cycling Studio,Operations,0,60,0.0,true,2026-08-31T11:16:47,113.8
2026-08-31T08:21:29.99,Mon,8,21,11621,APGL,Operations,0,30,0.0,true,2026-08-31T11:16:47,175.3
2026-08-31T10:24:08.213,Mon,10,24,7290,Colby Fitness,Operations,104,380,27.4,false,2026-08-31T11:16:47,52.6
2026-08-31T10:24:12.353,Mon,10,24,5985,Lower Gym,Operations,70,282,24.8,false,2026-08-31T11:16:47,52.6
2026-08-30T21:03:46.66,Sun,21,3,5994,TREC,Operations,0,300,0.0,true,2026-08-31T11:16:47,853.0
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-31T11:16:47,205338.1
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-31T11:16:47,18630.1
2026-08-31T16:13:43.497,Mon,16,13,5978,Faculty/Staff Workout Area,Operations,3,25,12.0,false,2026-08-31T16:57:08,43.4
2026-08-31T16:13:44.34,Mon,16,13,6129,Upper Track (4th Floor),Operations,2,10,20.0,false,2026-08-31T16:57:08,43.4
2026-08-31T16:13:45.17,Mon,16,13,5996,Upper Gym,Operations,8,100,8.0,false,2026-08-31T16:57:08,43.4
2026-08-31T16:13:46.22,Mon,16,13,7451,MP6,Operations,19,45,42.2,false,2026-08-31T16:57:08,43.4
2026-08-31T16:13:46.997,Mon,16,13,7452,MP7,Operations,2,45,4.4,false,2026-08-31T16:57:08,43.4
2026-08-31T15:37:39.493,Mon,15,37,5995,Upper Fitness,Operations,19,46,41.3,false,2026-08-31T16:57:08,79.5
2026-08-31T16:13:47.793,Mon,16,13,6130,MAC Court,Operations,25,100,25.0,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:48.623,Mon,16,13,6157,East Mezzanine (3rd Floor),Operations,3,15,20.0,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:49.373,Mon,16,13,5984,Atrium Track (3rd Floor),Operations,9,50,18.0,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:50.123,Mon,16,13,6158,West Mezzanine (3rd Floor),Operations,9,25,36.0,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:50.89,Mon,16,13,5988,Mindfulness Room,Operations,0,20,0.0,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:51.67,Mon,16,13,10219,Racquetball Courts 9-16,Operations,5,80,6.2,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:52.42,Mon,16,13,6143,MP5,Operations,0,106,0.0,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:53.183,Mon,16,13,7293,Fitness Pavilion,Operations,27,70,38.6,false,2026-08-31T16:57:08,43.3
2026-08-31T16:13:53.95,Mon,16,13,5981,Fitness Loft,Operations,27,55,49.1,false,2026-08-31T16:57:08,43.2
2026-08-31T16:13:54.717,Mon,16,13,5979,Feature Gym,Operations,2,50,4.0,false,2026-08-31T16:57:08,43.2
2026-08-31T16:13:55.47,Mon,16,13,5960,B&G Gym 1-3,Operations,13,100,13.0,false,2026-08-31T16:57:08,43.2
2026-08-31T16:13:56.247,Mon,16,13,5961,B&G Gym 4-6,Operations,35,100,35.0,false,2026-08-31T16:57:08,43.2
2026-08-31T16:13:57.11,Mon,16,13,5993,Scifres,Operations,33,80,41.2,false,2026-08-31T16:57:08,43.2
2026-08-31T16:13:57.873,Mon,16,13,7459,MP2,Operations,0,100,0.0,false,2026-08-31T16:57:08,43.2
2026-08-30T23:18:36.34,Sun,23,18,5972,Climbing Wall,Operations,2,18,11.1,true,2026-08-31T16:57:08,1058.5
2026-08-31T16:13:58.623,Mon,16,13,5969,Bouldering Wall,Operations,14,26,53.8,false,2026-08-31T16:57:08,43.2
2026-08-31T16:13:59.53,Mon,16,13,11623,Kilter Board Wall,Operations,2,20,10.0,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:00.327,Mon,16,14,11620,East Fitness,Operations,21,208,10.1,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:01.247,Mon,16,14,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:02.013,Mon,16,14,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:02.78,Mon,16,14,11610,Climbing Cave,Operations,3,15,20.0,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:03.637,Mon,16,14,6142,Combative Arts Room,Operations,0,11,0.0,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:04.42,Mon,16,14,6131,MP3,Operations,3,20,15.0,false,2026-08-31T16:57:08,43.1
2026-08-31T16:14:05.42,Mon,16,14,6132,MP4,Operations,0,26,0.0,false,2026-08-31T16:57:08,43.0
2026-08-31T13:18:49.787,Mon,13,18,11622,Cycling Studio,Operations,9,60,15.0,true,2026-08-31T16:57:08,218.3
2026-08-31T08:21:29.99,Mon,8,21,11621,APGL,Operations,0,30,0.0,true,2026-08-31T16:57:08,515.6
2026-08-31T16:14:06.183,Mon,16,14,7290,Colby Fitness,Operations,156,380,41.1,false,2026-08-31T16:57:08,43.0
2026-08-31T16:14:06.95,Mon,16,14,5985,Lower Gym,Operations,138,282,48.9,false,2026-08-31T16:57:08,43.0
2026-08-30T21:03:46.66,Sun,21,3,5994,TREC,Operations,0,300,0.0,true,2026-08-31T16:57:08,1193.4
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-31T16:57:08,205678.4
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-31T16:57:08,18970.5
2026-08-31T20:14:39.93,Mon,20,14,5978,Faculty/Staff Workout Area,Operations,2,25,8.0,false,2026-08-31T20:27:08,12.5
2026-08-31T20:14:41.44,Mon,20,14,6129,Upper Track (4th Floor),Operations,2,10,20.0,false,2026-08-31T20:27:08,12.5
2026-08-31T20:14:42.347,Mon,20,14,5996,Upper Gym,Operations,45,100,45.0,false,2026-08-31T20:27:08,12.4
2026-08-31T20:14:43.347,Mon,20,14,7451,MP6,Operations,16,45,35.6,false,2026-08-31T20:27:08,12.4
2026-08-31T20:14:44.347,Mon,20,14,7452,MP7,Operations,25,45,55.6,false,2026-08-31T20:27:08,12.4
2026-08-31T20:14:45.267,Mon,20,14,5995,Upper Fitness,Operations,33,46,71.7,false,2026-08-31T20:27:08,12.4
2026-08-31T20:14:46.237,Mon,20,14,6130,MAC Court,Operations,60,100,60.0,false,2026-08-31T20:27:08,12.4
2026-08-31T20:14:47.237,Mon,20,14,6157,East Mezzanine (3rd Floor),Operations,1,15,6.7,false,2026-08-31T20:27:08,12.4
2026-08-31T20:14:48.333,Mon,20,14,5984,Atrium Track (3rd Floor),Operations,9,50,18.0,false,2026-08-31T20:27:08,12.3
2026-08-31T20:14:49.097,Mon,20,14,6158,West Mezzanine (3rd Floor),Operations,11,25,44.0,false,2026-08-31T20:27:08,12.3
2026-08-31T20:14:49.907,Mon,20,14,5988,Mindfulness Room,Operations,0,20,0.0,false,2026-08-31T20:27:08,12.3
2026-08-31T20:14:50.66,Mon,20,14,10219,Racquetball Courts 9-16,Operations,21,80,26.2,false,2026-08-31T20:27:08,12.3
2026-08-31T20:14:51.627,Mon,20,14,6143,MP5,Operations,9,106,8.5,false,2026-08-31T20:27:08,12.3
2026-08-31T20:14:52.923,Mon,20,14,7293,Fitness Pavilion,Operations,36,70,51.4,false,2026-08-31T20:27:08,12.3
2026-08-31T20:14:54.157,Mon,20,14,5981,Fitness Loft,Operations,27,55,49.1,false,2026-08-31T20:27:08,12.2
2026-08-31T20:14:55.19,Mon,20,14,5979,Feature Gym,Operations,14,50,28.0,false,2026-08-31T20:27:08,12.2
2026-08-31T20:14:56.017,Mon,20,14,5960,B&G Gym 1-3,Operations,26,100,26.0,false,2026-08-31T20:27:08,12.2
2026-08-31T20:14:57.223,Mon,20,14,5961,B&G Gym 4-6,Operations,34,100,34.0,false,2026-08-31T20:27:08,12.2
2026-08-31T20:14:58.537,Mon,20,14,5993,Scifres,Operations,43,80,53.8,false,2026-08-31T20:27:08,12.2
2026-08-31T20:15:02.753,Mon,20,15,7459,MP2,Operations,0,100,0.0,false,2026-08-31T20:27:08,12.1
2026-08-31T20:15:03.923,Mon,20,15,5972,Climbing Wall,Operations,3,18,16.7,false,2026-08-31T20:27:08,12.1
2026-08-31T20:15:04.863,Mon,20,15,5969,Bouldering Wall,Operations,17,26,65.4,false,2026-08-31T20:27:08,12.1
2026-08-31T20:15:05.83,Mon,20,15,11623,Kilter Board Wall,Operations,1,20,5.0,false,2026-08-31T20:27:08,12.0
2026-08-31T20:15:07.1,Mon,20,15,11620,East Fitness,Operations,33,208,15.9,false,2026-08-31T20:27:08,12.0
2026-08-31T20:15:08.253,Mon,20,15,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-31T20:27:08,12.0
2026-08-31T20:15:09.33,Mon,20,15,5991,Racquetball Courts 2-3,Operations,2,20,10.0,false,2026-08-31T20:27:08,12.0
2026-08-31T20:15:10.413,Mon,20,15,11610,Climbing Cave,Operations,1,15,6.7,false,2026-08-31T20:27:08,12.0
2026-08-31T20:15:11.487,Mon,20,15,6142,Combative Arts Room,Operations,7,11,63.6,false,2026-08-31T20:27:08,12.0
2026-08-31T20:15:12.377,Mon,20,15,6131,MP3,Operations,20,20,100.0,false,2026-08-31T20:27:08,11.9
2026-08-31T20:15:13.597,Mon,20,15,6132,MP4,Operations,2,26,7.7,false,2026-08-31T20:27:08,11.9
2026-08-31T20:15:15.05,Mon,20,15,11622,Cycling Studio,Operations,25,60,41.7,false,2026-08-31T20:27:08,11.9
2026-08-31T20:15:16.017,Mon,20,15,11621,APGL,Operations,5,30,16.7,false,2026-08-31T20:27:08,11.9
2026-08-31T20:15:17.143,Mon,20,15,7290,Colby Fitness,Operations,165,380,43.4,false,2026-08-31T20:27:08,11.9
2026-08-31T20:15:18.753,Mon,20,15,5985,Lower Gym,Operations,143,282,50.7,false,2026-08-31T20:27:08,11.8
2026-08-31T20:14:03.36,Mon,20,14,5994,TREC,Operations,28,300,9.3,false,2026-08-31T20:27:08,13.1
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-31T20:27:08,205888.5
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-31T20:27:08,19180.5
2026-08-31T23:16:07.183,Mon,23,16,5978,Faculty/Staff Workout Area,Operations,1,25,4.0,false,2026-09-01T01:29:44,133.6
2026-08-31T23:16:08.213,Mon,23,16,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-09-01T01:29:44,133.6
2026-08-31T23:16:08.993,Mon,23,16,5996,Upper Gym,Operations,29,100,29.0,false,2026-09-01T01:29:44,133.6
2026-08-31T23:16:09.993,Mon,23,16,7451,MP6,Operations,2,45,4.4,false,2026-09-01T01:29:44,133.6
2026-08-31T23:16:10.777,Mon,23,16,7452,MP7,Operations,35,45,77.8,false,2026-09-01T01:29:44,133.6
2026-08-31T23:16:11.543,Mon,23,16,5995,Upper Fitness,Operations,7,46,15.2,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:12.323,Mon,23,16,6130,MAC Court,Operations,19,100,19.0,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:13.137,Mon,23,16,6157,East Mezzanine (3rd Floor),Operations,1,15,6.7,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:13.933,Mon,23,16,5984,Atrium Track (3rd Floor),Operations,1,50,2.0,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:14.713,Mon,23,16,6158,West Mezzanine (3rd Floor),Operations,3,25,12.0,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:15.51,Mon,23,16,5988,Mindfulness Room,Operations,1,20,5.0,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:16.293,Mon,23,16,10219,Racquetball Courts 9-16,Operations,9,80,11.2,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:17.077,Mon,23,16,6143,MP5,Operations,22,106,20.8,false,2026-09-01T01:29:44,133.5
2026-08-31T23:16:17.84,Mon,23,16,7293,Fitness Pavilion,Operations,19,70,27.1,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:18.637,Mon,23,16,5981,Fitness Loft,Operations,11,55,20.0,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:19.417,Mon,23,16,5979,Feature Gym,Operations,0,50,0.0,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:20.183,Mon,23,16,5960,B&G Gym 1-3,Operations,18,100,18.0,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:20.947,Mon,23,16,5961,B&G Gym 4-6,Operations,14,100,14.0,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:21.73,Mon,23,16,5993,Scifres,Operations,9,80,11.2,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:22.527,Mon,23,16,7459,MP2,Operations,20,100,20.0,false,2026-09-01T01:29:44,133.4
2026-08-31T23:16:23.323,Mon,23,16,5972,Climbing Wall,Operations,0,18,0.0,true,2026-09-01T01:29:44,133.3
2026-08-31T23:16:24.12,Mon,23,16,5969,Bouldering Wall,Operations,12,26,46.2,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:24.887,Mon,23,16,11623,Kilter Board Wall,Operations,0,20,0.0,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:25.683,Mon,23,16,11620,East Fitness,Operations,8,208,3.8,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:26.51,Mon,23,16,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:27.307,Mon,23,16,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:28.073,Mon,23,16,11610,Climbing Cave,Operations,3,15,20.0,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:28.887,Mon,23,16,6142,Combative Arts Room,Operations,2,11,18.2,false,2026-09-01T01:29:44,133.3
2026-08-31T23:16:29.667,Mon,23,16,6131,MP3,Operations,1,20,5.0,false,2026-09-01T01:29:44,133.2
2026-08-31T23:16:30.447,Mon,23,16,6132,MP4,Operations,3,26,11.5,false,2026-09-01T01:29:44,133.2
2026-08-31T21:16:21.46,Mon,21,16,11622,Cycling Studio,Operations,25,60,41.7,true,2026-09-01T01:29:44,253.4
2026-08-31T23:16:31.26,Mon,23,16,11621,APGL,Operations,0,30,0.0,true,2026-09-01T01:29:44,133.2
2026-08-31T23:16:32.057,Mon,23,16,7290,Colby Fitness,Operations,49,380,12.9,false,2026-09-01T01:29:44,133.2
2026-08-31T23:16:32.84,Mon,23,16,5985,Lower Gym,Operations,36,282,12.8,false,2026-09-01T01:29:44,133.2
2026-08-31T23:16:33.59,Mon,23,16,5994,TREC,Operations,0,300,0.0,true,2026-09-01T01:29:44,133.2
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-09-01T01:29:44,206191.0
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-09-01T01:29:44,19483.1
2026-08-31T23:16:07.183,Mon,23,16,5978,Faculty/Staff Workout Area,Operations,1,25,4.0,false,2026-09-01T06:22:47,426.7
2026-08-31T23:16:08.213,Mon,23,16,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-09-01T06:22:47,426.7
2026-08-31T23:16:08.993,Mon,23,16,5996,Upper Gym,Operations,29,100,29.0,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:09.993,Mon,23,16,7451,MP6,Operations,2,45,4.4,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:10.777,Mon,23,16,7452,MP7,Operations,35,45,77.8,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:11.543,Mon,23,16,5995,Upper Fitness,Operations,7,46,15.2,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:12.323,Mon,23,16,6130,MAC Court,Operations,19,100,19.0,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:13.137,Mon,23,16,6157,East Mezzanine (3rd Floor),Operations,1,15,6.7,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:13.933,Mon,23,16,5984,Atrium Track (3rd Floor),Operations,1,50,2.0,false,2026-09-01T06:22:47,426.6
2026-08-31T23:16:14.713,Mon,23,16,6158,West Mezzanine (3rd Floor),Operations,3,25,12.0,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:15.51,Mon,23,16,5988,Mindfulness Room,Operations,1,20,5.0,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:16.293,Mon,23,16,10219,Racquetball Courts 9-16,Operations,9,80,11.2,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:17.077,Mon,23,16,6143,MP5,Operations,22,106,20.8,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:17.84,Mon,23,16,7293,Fitness Pavilion,Operations,19,70,27.1,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:18.637,Mon,23,16,5981,Fitness Loft,Operations,11,55,20.0,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:19.417,Mon,23,16,5979,Feature Gym,Operations,0,50,0.0,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:20.183,Mon,23,16,5960,B&G Gym 1-3,Operations,18,100,18.0,false,2026-09-01T06:22:47,426.5
2026-08-31T23:16:20.947,Mon,23,16,5961,B&G Gym 4-6,Operations,14,100,14.0,false,2026-09-01T06:22:47,426.4
2026-08-31T23:16:21.73,Mon,23,16,5993,Scifres,Operations,9,80,11.2,false,2026-09-01T06:22:47,426.4
2026-08-31T23:16:22.527,Mon,23,16,7459,MP2,Operations,20,100,20.0,false,2026-09-01T06:22:47,426.4
2026-08-31T23:16:23.323,Mon,23,16,5972,Climbing Wall,Operations,0,18,0.0,true,2026-09-01T06:22:47,426.4
2026-08-31T23:16:24.12,Mon,23,16,5969,Bouldering Wall,Operations,12,26,46.2,false,2026-09-01T06:22:47,426.4
2026-08-31T23:16:24.887,Mon,23,16,11623,Kilter Board Wall,Operations,0,20,0.0,false,2026-09-01T06:22:47,426.4
2026-08-31T23:16:25.683,Mon,23,16,11620,East Fitness,Operations,8,208,3.8,false,2026-09-01T06:22:47,426.4
2026-08-31T23:16:26.51,Mon,23,16,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-09-01T06:22:47,426.3
2026-08-31T23:16:27.307,Mon,23,16,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-09-01T06:22:47,426.3
2026-08-31T23:16:28.073,Mon,23,16,11610,Climbing Cave,Operations,3,15,20.0,false,2026-09-01T06:22:47,426.3
2026-08-31T23:16:28.887,Mon,23,16,6142,Combative Arts Room,Operations,2,11,18.2,false,2026-09-01T06:22:47,426.3
2026-08-31T23:16:29.667,Mon,23,16,6131,MP3,Operations,1,20,5.0,false,2026-09-01T06:22:47,426.3
2026-08-31T23:16:30.447,Mon,23,16,6132,MP4,Operations,3,26,11.5,false,2026-09-01T06:22:47,426.3
2026-08-31T21:16:21.46,Mon,21,16,11622,Cycling Studio,Operations,25,60,41.7,true,2026-09-01T06:22:47,546.4
2026-08-31T23:16:31.26,Mon,23,16,11621,APGL,Operations,0,30,0.0,true,2026-09-01T06:22:47,426.3
2026-08-31T23:16:32.057,Mon,23,16,7290,Colby Fitness,Operations,49,380,12.9,false,2026-09-01T06:22:47,426.3
2026-08-31T23:16:32.84,Mon,23,16,5985,Lower Gym,Operations,36,282,12.8,false,2026-09-01T06:22:47,426.2
2026-08-31T23:16:33.59,Mon,23,16,5994,TREC,Operations,0,300,0.0,true,2026-09-01T06:22:47,426.2
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-09-01T06:22:47,206484.1
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-09-01T06:22:47,19776.1
2026-09-01T10:23:32.74,Tue,10,23,5978,Faculty/Staff Workout Area,Operations,0,25,0.0,false,2026-09-01T11:03:46,40.2
2026-09-01T10:23:33.833,Tue,10,23,6129,Upper Track (4th Floor),Operations,1,10,10.0,false,2026-09-01T11:03:46,40.2
2026-09-01T10:23:34.597,Tue,10,23,5996,Upper Gym,Operations,2,100,2.0,false,2026-09-01T11:03:46,40.2
2026-09-01T10:23:35.38,Tue,10,23,7451,MP6,Operations,1,45,2.2,false,2026-09-01T11:03:46,40.2
2026-09-01T10:23:36.643,Tue,10,23,7452,MP7,Operations,1,45,2.2,false,2026-09-01T11:03:46,40.2
2026-09-01T10:23:37.393,Tue,10,23,5995,Upper Fitness,Operations,19,46,41.3,false,2026-09-01T11:03:46,40.2
2026-09-01T10:23:38.13,Tue,10,23,6130,MAC Court,Operations,6,100,6.0,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:38.927,Tue,10,23,6157,East Mezzanine (3rd Floor),Operations,2,15,13.3,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:39.787,Tue,10,23,5984,Atrium Track (3rd Floor),Operations,3,50,6.0,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:40.713,Tue,10,23,6158,West Mezzanine (3rd Floor),Operations,5,25,20.0,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:41.49,Tue,10,23,5988,Mindfulness Room,Operations,1,20,5.0,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:42.24,Tue,10,23,10219,Racquetball Courts 9-16,Operations,4,80,5.0,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:43.37,Tue,10,23,6143,MP5,Operations,2,106,1.9,false,2026-09-01T11:03:46,40.1
2026-09-01T10:23:44.13,Tue,10,23,7293,Fitness Pavilion,Operations,30,70,42.9,false,2026-09-01T11:03:46,40.0
2026-09-01T10:23:44.913,Tue,10,23,5981,Fitness Loft,Operations,20,55,36.4,false,2026-09-01T11:03:46,40.0
2026-09-01T10:23:45.8,Tue,10,23,5979,Feature Gym,Operations,1,50,2.0,false,2026-09-01T11:03:46,40.0
2026-09-01T10:23:46.897,Tue,10,23,5960,B&G Gym 1-3,Operations,2,100,2.0,false,2026-09-01T11:03:46,40.0
2026-09-01T10:23:47.817,Tue,10,23,5961,B&G Gym 4-6,Operations,3,100,3.0,false,2026-09-01T11:03:46,40.0
2026-09-01T10:23:48.74,Tue,10,23,5993,Scifres,Operations,26,80,32.5,false,2026-09-01T11:03:46,40.0
2026-09-01T10:23:50.723,Tue,10,23,7459,MP2,Operations,0,100,0.0,false,2026-09-01T11:03:46,39.9
2026-08-31T23:16:23.323,Mon,23,16,5972,Climbing Wall,Operations,0,18,0.0,true,2026-09-01T11:03:46,707.4
2026-09-01T10:23:51.537,Tue,10,23,5969,Bouldering Wall,Operations,7,26,26.9,false,2026-09-01T11:03:46,39.9
2026-09-01T10:23:52.537,Tue,10,23,11623,Kilter Board Wall,Operations,1,20,5.0,false,2026-09-01T11:03:46,39.9
2026-09-01T10:23:53.85,Tue,10,23,11620,East Fitness,Operations,19,208,9.1,false,2026-09-01T11:03:46,39.9
2026-09-01T10:23:54.757,Tue,10,23,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-09-01T11:03:46,39.9
2026-09-01T10:23:56.337,Tue,10,23,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-09-01T11:03:46,39.8
2026-09-01T10:23:57.113,Tue,10,23,11610,Climbing Cave,Operations,2,15,13.3,false,2026-09-01T11:03:46,39.8
2026-09-01T10:23:57.99,Tue,10,23,6142,Combative Arts Room,Operations,0,11,0.0,false,2026-09-01T11:03:46,39.8
2026-09-01T10:23:58.77,Tue,10,23,6131,MP3,Operations,1,20,5.0,false,2026-09-01T11:03:46,39.8
2026-09-01T10:23:59.52,Tue,10,23,6132,MP4,Operations,0,26,0.0,false,2026-09-01T11:03:46,39.8
2026-09-01T09:26:35.367,Tue,9,26,11622,Cycling Studio,Operations,28,60,46.7,true,2026-09-01T11:03:46,97.2
2026-08-31T23:16:31.26,Mon,23,16,11621,APGL,Operations,0,30,0.0,true,2026-09-01T11:03:46,707.3
2026-09-01T10:24:00.317,Tue,10,24,7290,Colby Fitness,Operations,122,380,32.1,false,2026-09-01T11:03:46,39.8
2026-09-01T10:24:01.097,Tue,10,24,5985,Lower Gym,Operations,111,282,39.4,false,2026-09-01T11:03:46,39.8
2026-09-01T10:54:40.47,Tue,10,54,5994,TREC,Operations,0,300,0.0,false,2026-09-01T11:03:46,9.1
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-09-01T11:03:46,206765.1
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-09-01T11:03:46,20057.1
2026-09-01T14:07:08.897,Tue,14,7,5978,Faculty/Staff Workout Area,Operations,1,25,4.0,false,2026-09-01T14:43:02,35.9
2026-09-01T14:07:09.93,Tue,14,7,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-09-01T14:43:02,35.9
2026-09-01T14:07:10.71,Tue,14,7,5996,Upper Gym,Operations,6,100,6.0,false,2026-09-01T14:43:02,35.9
2026-09-01T14:07:12.08,Tue,14,7,7451,MP6,Operations,1,45,2.2,false,2026-09-01T14:43:02,35.8
2026-09-01T14:07:13.177,Tue,14,7,7452,MP7,Operations,1,45,2.2,false,2026-09-01T14:43:02,35.8
2026-09-01T14:07:14.003,Tue,14,7,5995,Upper Fitness,Operations,12,46,26.1,false,2026-09-01T14:43:02,35.8
2026-09-01T14:07:14.77,Tue,14,7,6130,MAC Court,Operations,14,100,14.0,false,2026-09-01T14:43:02,35.8
2026-09-01T14:07:15.66,Tue,14,7,6157,East Mezzanine (3rd Floor),Operations,0,15,0.0,false,2026-09-01T14:43:02,35.8
2026-09-01T14:07:16.827,Tue,14,7,5984,Atrium Track (3rd Floor),Operations,4,50,8.0,false,2026-09-01T14:43:02,35.8
2026-09-01T14:07:17.613,Tue,14,7,6158,West Mezzanine (3rd Floor),Operations,4,25,16.0,false,2026-09-01T14:43:02,35.7
2026-09-01T14:07:18.647,Tue,14,7,5988,Mindfulness Room,Operations,0,20,0.0,false,2026-09-01T14:43:02,35.7
2026-09-01T14:07:19.467,Tue,14,7,10219,Racquetball Courts 9-16,Operations,2,80,2.5,false,2026-09-01T14:43:02,35.7
2026-09-01T14:07:20.357,Tue,14,7,6143,MP5,Operations,0,106,0.0,false,2026-09-01T14:43:02,35.7
2026-09-01T14:07:21.6,Tue,14,7,7293,Fitness Pavilion,Operations,19,70,27.1,false,2026-09-01T14:43:02,35.7
2026-09-01T14:07:22.66,Tue,14,7,5981,Fitness Loft,Operations,17,55,30.9,false,2026-09-01T14:43:02,35.7
2026-09-01T14:07:23.47,Tue,14,7,5979,Feature Gym,Operations,0,50,0.0,false,2026-09-01T14:43:02,35.6
